### var1 :  Probe_sc_eta 
### var2 :  Probe_pt 
  +2.000	  +2.500	 +50.000	 +90.000	0.741	0.003	0.765	0.003	0.738	0.718	0.770	0.767
  -2.500	  -2.000	 +90.000	+150.000	0.844	0.010	0.841	0.014	0.835	0.844	0.849	0.843
  -2.000	  -1.566	 +90.000	+150.000	0.874	0.007	0.871	0.011	0.873	0.872	0.875	0.868
  -1.566	  -1.442	 +90.000	+150.000	0.738	0.020	0.730	0.029	0.737	0.747	0.721	0.728
  -1.442	  -0.800	 +90.000	+150.000	0.865	0.005	0.875	0.007	0.858	0.865	0.874	0.878
  -0.800	  +0.000	 +90.000	+150.000	0.861	0.004	0.862	0.006	0.857	0.859	0.867	0.859
  +0.000	  +0.800	 +90.000	+150.000	0.863	0.004	0.869	0.006	0.858	0.860	0.873	0.866
  +0.800	  +1.442	 +90.000	+150.000	0.863	0.005	0.870	0.007	0.853	0.862	0.870	0.868
  +1.442	  +1.566	 +90.000	+150.000	0.744	0.024	0.674	0.034	0.714	0.721	0.725	0.698
  +1.566	  +2.000	 +90.000	+150.000	0.879	0.008	0.886	0.010	0.880	0.880	0.861	0.883
  +2.000	  +2.500	 +90.000	+150.000	0.846	0.011	0.861	0.013	0.844	0.843	0.847	0.853
  -2.500	  -2.000	+150.000	+500.000	0.851	0.022	0.863	0.027	0.840	0.848	0.851	0.850
  -2.000	  -1.566	+150.000	+500.000	0.893	0.014	0.909	0.015	0.881	0.885	0.922	0.909
  -1.566	  -1.442	+150.000	+500.000	0.718	0.034	0.712	0.051	0.701	0.708	0.743	0.701
  -1.442	  -0.800	+150.000	+500.000	0.867	0.009	0.863	0.013	0.861	0.864	0.902	0.872
  -0.800	  +0.000	+150.000	+500.000	0.864	0.007	0.879	0.010	0.861	0.858	0.891	0.878
  +0.000	  +0.800	+150.000	+500.000	0.872	0.008	0.872	0.010	0.870	0.871	0.893	0.873
  +0.800	  +1.442	+150.000	+500.000	0.886	0.009	0.882	0.012	0.876	0.882	0.867	0.879
  +1.442	  +1.566	+150.000	+500.000	0.701	0.037	0.724	0.056	0.688	0.709	0.743	0.711
  +1.566	  +2.000	+150.000	+500.000	0.884	0.014	0.866	0.020	0.880	0.883	0.906	0.877
  +2.000	  +2.500	+150.000	+500.000	0.876	0.022	0.860	0.027	0.871	0.888	0.904	0.873
